@relation 'conjunto_de_datos_tmodulo_endiseg_web_2022-weka.filters.unsupervised.attribute.Remove-R1,3-55,58-60,62-71,73-74,76-224-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C1-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C2-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C3-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C4-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C5-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C6-Lfirst-last-M-weka.filters.MultiFilter-Fweka.filters.unsupervised.instance.RemoveWithValues -S 0.0 -C 1 -L first-last -M-Fweka.filters.unsupervised.instance.RemoveWithValues -S 0.0 -C 2 -L first-last -M-Fweka.filters.unsupervised.instance.RemoveWithValues -S 0.0 -C 3 -L first-last -M-Fweka.filters.unsupervised.instance.RemoveWithValues -S 0.0 -C 4 -L first-last -M-Fweka.filters.unsupervised.instance.RemoveWithValues -S 0.0 -C 5 -L first-last -M-Fweka.filters.unsupervised.instance.RemoveWithValues -S 0.0 -C 6 -L first-last -M-S1'

@attribute P4_1 numeric
@attribute P7_2 numeric
@attribute P7_3 numeric
@attribute P7_5 numeric
@attribute P8_1 numeric
@attribute P8_2 numeric

@data
42,13,15,22,3,15
17,12,12,0,3,16
32,12,18,20,2,17
63,12,14,14,2,8
57,5,5,10,2,5
21,8,14,0,3,14
36,14,16,17,2,1
23,11,19,20,3,1
24,11,18,20,6,24
50,7,17,21,3,45
40,10,14,12,2,1
38,5,15,17,3,14
23,14,16,21,3,14
16,12,0,0,2,1
27,14,16,20,3,25
20,7,17,0,2,7
16,12,0,0,1,14
35,14,16,21,3,17
24,5,12,22,3,20
43,11,42,42,2,13
35,12,22,22,1,12
40,11,17,17,2,1
22,11,18,19,2,14
28,10,17,0,6,27
35,12,10,20,2,14
31,10,16,19,3,12
33,11,26,26,2,12
29,17,17,21,3,25
51,15,23,27,2,1
33,3,15,15,2,1
31,10,15,21,3,30
31,12,18,18,2,12
23,11,14,15,1,22
28,5,5,14,3,1
19,6,16,0,3,12
24,11,15,20,3,17
52,12,13,13,2,1
41,13,13,21,1,21
17,11,7,0,3,12
24,7,17,17,3,12
30,12,16,18,2,14
24,6,13,14,1,1
19,11,17,17,3,13
29,11,15,16,2,1
26,6,15,16,2,1
29,12,13,13,1,15
22,13,16,16,3,15
26,10,11,21,6,17
37,15,12,17,2,15
39,7,15,19,2,1
40,12,13,13,3,15
23,12,16,17,3,21
32,14,18,18,2,12
54,7,10,16,3,19
24,14,20,20,3,19
30,8,17,18,2,1
16,11,0,0,6,15
24,9,12,18,3,12
40,9,18,20,3,13
50,12,19,22,3,25
42,10,0,12,2,1
30,5,12,19,3,27
27,7,15,16,2,1
21,7,15,0,3,1
30,5,16,18,3,10
19,10,5,15,3,17
37,5,11,11,2,10
50,11,12,11,3,1
21,12,16,17,3,12
53,16,15,12,3,17
34,10,15,17,1,14
38,14,16,16,2,1
53,12,14,14,2,14
31,12,24,25,2,26
16,14,0,0,6,16
26,8,12,12,2,12
39,13,14,21,3,19
39,14,15,16,1,15
25,7,8,14,3,15
30,10,22,24,1,11
25,5,9,16,3,16
23,12,16,17,3,16
27,8,15,17,2,12
22,12,15,0,3,1
27,4,9,16,3,15
16,10,12,0,3,15
29,5,8,24,2,1
21,6,14,15,6,14
16,11,0,0,3,16
27,13,13,13,2,12
33,11,13,15,3,11
29,11,13,17,3,21
47,11,12,13,3,1
18,11,13,17,3,16
24,5,11,23,1,1
44,13,13,13,2,1
34,11,15,17,3,16
30,5,7,15,3,1
22,13,18,0,3,17
25,4,8,15,3,15
33,11,16,23,2,1
30,7,7,18,3,30
29,7,17,20,3,14
32,15,27,0,2,25
24,6,18,0,2,1
31,10,27,27,2,1
30,8,8,18,2,12
26,12,17,17,2,10
24,6,7,17,1,21
30,10,12,14,2,8
17,15,15,0,2,1
32,10,12,15,1,19
26,11,17,21,3,24
36,10,19,19,2,12
31,12,19,19,1,18
32,8,17,17,2,7
59,12,15,15,1,12
34,11,15,15,3,30
35,12,15,20,6,24
17,0,0,0,3,1
19,13,14,0,1,13
21,0,0,0,3,17
35,3,4,18,1,1
28,6,6,17,2,1
16,10,0,0,3,1
21,12,19,0,3,18
18,10,0,0,2,11
22,0,0,0,6,20
25,12,17,17,2,13
43,8,8,13,2,1
17,10,15,0,3,17
44,15,17,19,2,17
47,15,25,25,2,15
16,7,14,0,3,14
30,8,15,18,3,13
16,6,14,16,3,13
38,10,11,21,2,15
32,9,17,17,2,17
19,9,17,0,2,1
28,13,14,19,2,18
26,16,15,16,3,1
16,10,11,0,3,13
16,5,13,0,3,1
17,12,13,0,3,16
37,12,12,18,3,19
35,12,21,21,3,17
20,14,0,0,1,7
33,9,10,14,2,9
23,15,17,18,2,15
39,13,15,18,1,1
25,19,9,20,1,20
20,15,15,16,2,1
25,4,7,19,2,1
34,11,12,8,2,11
30,4,18,18,6,12
23,5,21,22,3,22
21,12,15,18,2,14
23,12,14,18,3,1
25,6,16,19,3,23
52,8,13,17,3,13
24,12,19,22,2,21
34,5,18,24,2,1
24,14,15,17,3,19
16,4,12,0,3,1
30,8,10,15,2,1
27,4,16,19,6,26
43,10,10,6,2,6
24,13,0,0,2,1
38,6,0,0,6,38
57,15,13,17,3,25
32,15,18,18,1,10
49,6,8,20,1,6
29,12,18,18,3,12
26,0,20,20,6,22
17,10,10,0,3,15
28,10,5,18,3,26
32,7,7,16,2,1
36,14,18,18,1,17
35,0,17,23,6,32
32,17,16,17,1,18
16,11,10,11,3,11
28,14,14,17,2,1
28,6,14,15,1,15
35,10,8,14,2,9
42,12,15,15,2,1
26,12,15,19,3,17
34,5,5,9,3,1
45,6,6,8,2,6
16,6,12,0,3,15
17,14,0,0,3,14
41,6,12,16,3,12
34,16,16,14,2,1
22,10,14,0,2,11
26,5,8,20,3,1
21,14,14,14,3,20
32,17,17,20,1,19
33,15,16,17,3,12
33,15,18,21,3,28
33,11,13,19,3,11
23,12,13,17,3,20
41,6,10,18,2,1
39,8,10,11,2,1
63,12,13,18,6,7
46,7,8,17,2,17
47,12,15,15,3,16
21,7,17,0,1,18
43,13,14,18,2,13
30,10,15,15,1,1
16,11,15,15,3,16
37,8,13,15,6,1
24,17,18,18,2,20
25,12,18,18,2,16
23,6,16,17,2,6
16,14,12,0,3,14
16,0,0,0,6,15
42,8,17,18,1,28
16,9,10,0,3,16
16,5,6,16,3,1
28,0,22,0,6,17
19,14,14,0,1,13
16,8,14,0,3,15
53,8,10,11,2,8
20,12,15,16,2,13
22,12,17,17,1,12
17,12,15,0,6,14
51,10,13,13,2,1
17,15,0,0,3,1
32,12,17,21,2,21
43,5,6,21,2,16
20,4,4,13,3,1
20,12,18,0,1,13
18,13,14,0,3,1
24,12,15,16,2,16
27,23,23,24,6,18
26,13,13,15,1,15
27,7,13,13,3,1
30,13,18,18,2,16
53,11,23,24,1,1
16,14,0,0,3,14
27,13,15,16,3,25
26,13,14,23,3,24
34,11,17,18,2,11
32,11,14,16,1,11
33,17,18,19,2,17
46,13,8,19,2,13
25,13,16,16,2,1
19,10,19,0,3,14
32,15,15,15,3,25
19,13,0,0,2,14
40,5,12,12,2,1
66,9,15,15,3,25
30,10,10,14,2,1
41,13,13,13,2,8
18,10,0,0,3,18
23,7,16,16,2,7
23,11,7,8,2,14
32,5,16,16,3,17
27,14,18,19,2,17
32,10,17,18,3,24
28,8,13,20,2,4
50,12,13,17,3,40
30,12,18,25,3,29
17,11,15,0,3,1
30,5,8,21,2,1
50,6,18,18,2,1
33,0,30,30,3,15
21,16,16,17,1,16
30,11,11,11,2,1
35,11,17,24,3,28
30,10,25,25,2,14
17,11,13,0,3,15
36,9,15,21,1,1
27,5,12,15,3,14
34,6,0,0,2,1
59,15,18,22,3,24
43,14,16,19,2,25
48,11,19,0,3,28
24,7,12,19,3,15
28,12,15,12,1,12
45,12,12,18,2,1
28,6,8,15,3,1
22,9,16,0,2,7
30,6,12,18,3,1
32,7,11,21,2,1
39,10,17,25,2,1
50,5,9,9,2,11
31,9,8,23,3,24
38,11,17,17,6,1
26,12,16,19,2,1
28,14,16,16,2,1
19,10,12,16,3,14
32,7,22,22,1,7
19,6,16,0,1,14
34,9,15,22,3,23
50,13,0,0,2,25
31,10,11,16,2,15
21,15,17,17,2,15
22,8,12,12,2,1
65,8,15,17,3,17
44,14,14,17,1,15
17,15,15,15,2,1
62,16,20,20,3,22
22,6,0,0,1,14
25,11,13,20,3,23
32,12,14,18,1,18
26,17,0,0,3,19
27,5,15,21,3,24
34,14,17,18,3,22
18,0,16,17,3,17
39,11,18,20,2,15
36,6,24,24,2,1
29,10,13,15,2,13
45,10,13,22,1,1
48,15,15,20,1,1
28,4,8,15,3,13
37,10,15,18,2,1
19,10,15,16,6,15
56,5,13,13,3,1
27,5,11,19,2,1
35,12,15,20,3,30
53,7,7,20,1,7
34,12,14,23,1,1
37,14,19,19,2,17
30,9,13,19,3,16
42,12,18,29,3,1
22,12,16,17,2,12
37,12,15,21,6,30
48,12,20,20,1,12
28,13,15,18,3,20
38,13,14,21,3,17
18,13,14,16,3,14
25,14,16,18,1,14
47,18,27,45,3,45
42,12,16,18,2,16
25,10,17,17,6,24
30,15,19,19,3,20
41,5,5,10,3,11
50,8,15,22,3,14
35,13,17,18,3,20
16,15,14,16,3,16
35,12,15,18,2,15
34,11,15,16,3,11
26,11,11,11,3,12
30,14,18,18,2,14
24,6,14,18,1,16
23,13,14,21,3,20
29,5,16,18,3,13
18,0,0,12,3,14
56,5,7,11,2,1
20,9,14,14,2,16
23,12,14,16,3,19
29,12,18,18,2,15
23,8,20,20,3,16
34,8,13,19,1,13
38,5,14,21,2,1
21,12,13,15,3,14
35,15,11,14,3,15
32,6,16,16,6,30
46,10,18,18,3,10
26,18,18,18,3,23
16,8,12,14,2,12
40,10,10,25,3,8
23,8,16,18,1,17
24,6,9,14,2,1
33,9,17,19,3,12
26,13,14,14,2,14
21,8,13,17,3,11
30,11,16,27,2,1
44,15,15,15,3,20
23,4,12,15,6,19
20,16,15,16,3,1
28,8,18,18,2,15
33,0,24,24,6,1
27,8,17,25,2,1
32,7,16,16,2,1
22,10,12,14,3,18
24,6,12,17,1,6
28,10,15,17,3,20
24,10,23,0,3,16
38,3,9,6,2,1
46,11,13,13,2,11
52,10,17,17,2,17
35,10,11,21,1,16
35,6,17,17,2,6
27,7,17,18,2,7
34,15,24,24,3,16
31,12,12,17,6,16
28,5,14,18,1,13
30,9,17,21,2,13
39,12,25,25,2,31
27,10,11,0,3,23
44,7,10,24,2,12
46,14,21,27,2,14
24,8,12,18,3,23
49,12,12,12,3,1
28,7,16,17,3,25
35,17,14,19,2,19
25,6,15,17,2,1
23,11,13,14,2,10
27,10,15,17,2,11
20,11,17,0,6,1
20,8,9,12,3,12
38,8,15,18,2,10
19,6,16,0,3,19
19,10,13,15,3,17
56,11,20,35,3,11
19,12,18,18,2,12
20,13,15,18,3,13
31,12,15,18,2,15
19,14,14,14,3,13
26,9,10,16,2,16
25,13,15,18,3,1
26,11,13,13,2,1
25,13,9,16,3,21
18,8,12,15,3,11
19,12,17,17,2,12
33,12,18,24,3,30
31,12,17,18,2,15
51,4,12,16,3,15
36,11,22,25,2,14
25,4,12,13,3,12
27,0,17,19,6,22
39,20,12,19,6,36
35,5,14,15,2,1
37,14,17,17,2,1
28,4,16,16,6,8
29,6,13,18,6,26
25,12,16,21,2,12
33,11,17,19,3,25
28,8,16,16,2,10
30,5,12,15,3,27
27,12,12,13,3,15
34,22,22,22,2,21
35,8,17,17,2,8
37,9,11,18,2,18
33,13,13,16,3,21
38,10,17,27,2,4
20,12,17,0,2,17
37,5,11,11,2,1
36,10,17,29,1,6
28,6,11,19,3,19
35,7,15,28,2,15
34,8,9,17,6,10
50,12,12,13,2,1
56,8,8,13,2,1
30,12,15,18,2,1
31,1,0,0,2,1
26,6,12,17,2,12
45,15,17,17,2,1
35,12,20,23,3,25
28,11,13,17,2,11
28,13,0,25,2,18
35,0,0,19,6,1
34,14,17,18,3,25
33,7,21,23,2,1
36,12,25,28,3,26
37,5,0,0,2,25
27,6,14,18,1,14
19,11,12,0,2,13
34,12,13,17,3,20
23,12,15,15,3,13
41,5,17,20,1,13
23,5,8,15,3,12
31,8,15,18,2,1
30,6,12,24,6,1
30,12,20,21,2,21
33,9,16,19,2,1
30,5,20,22,2,3
26,12,12,13,2,1
41,18,21,21,2,18
31,15,19,24,2,24
16,10,12,11,2,7
33,6,17,19,2,1
23,10,13,15,2,13
19,8,14,17,2,8
33,11,13,14,2,13
21,8,13,0,2,12
19,12,0,0,3,12
23,12,20,23,3,12
38,11,19,19,2,11
50,17,18,19,2,7
31,6,19,19,2,1
31,12,16,23,2,12
20,8,12,12,2,8
35,7,14,16,6,18
30,5,10,13,3,17
21,8,11,19,3,16
38,13,13,19,2,20
32,4,7,7,2,1
45,20,18,20,2,15
20,12,15,0,3,18
42,12,17,18,2,12
41,6,12,14,3,25
31,16,21,21,2,17
19,11,0,0,3,18
27,15,15,21,3,25
28,4,12,14,3,1
41,14,14,15,3,25
26,13,19,0,2,15
21,10,17,19,3,19
36,12,16,16,2,1
35,4,15,23,2,21
34,10,16,18,2,20
22,10,17,0,3,16
40,13,15,18,2,15
19,13,0,0,3,15
25,14,22,22,3,23
29,10,27,27,2,23
45,12,24,24,2,14
17,13,14,0,3,15
29,14,19,19,2,15
27,7,9,18,2,17
52,8,12,17,3,40
30,13,15,17,3,26
31,14,16,18,2,1
21,12,17,17,2,12
29,17,15,16,2,18
19,13,13,0,3,12
33,4,15,18,3,1
21,12,0,0,1,14
27,15,15,17,3,17
52,6,7,9,2,1
31,8,15,25,2,19
25,12,17,18,2,13
19,16,17,0,1,18
29,15,17,19,1,16
33,13,15,18,1,18
24,13,17,18,2,15
31,4,16,7,1,4
35,9,20,20,2,11
17,12,0,0,3,13
20,5,11,0,2,1
26,15,14,16,2,15
16,13,12,13,3,14
47,6,22,22,3,1
25,15,16,16,2,14
16,12,12,16,3,13
41,12,28,28,2,13
24,13,13,20,3,23
19,12,14,15,3,17
31,11,12,17,3,20
38,11,13,17,2,1
16,0,0,0,3,15
31,4,14,21,3,21
18,10,15,0,3,1
59,13,14,14,3,15
32,15,18,19,3,30
24,13,15,18,2,14
20,4,6,17,3,1
26,9,24,24,2,10
33,5,11,17,6,30
31,13,18,18,2,16
36,15,16,16,2,15
34,13,14,15,6,13
29,8,16,16,2,1
44,6,11,13,3,11
35,5,15,17,6,1
30,4,19,23,2,18
23,11,22,22,2,16
18,14,15,18,2,14
33,15,20,20,2,20
16,5,0,0,2,1
43,10,13,21,2,1
39,12,12,12,6,8
16,0,0,0,6,16
18,4,17,18,2,11
34,12,24,24,2,1
41,13,18,23,2,1
23,12,15,19,3,1
22,11,15,18,3,9
17,15,16,0,2,14
38,12,12,12,2,6
19,10,18,16,2,1
23,9,10,15,3,13
22,4,6,11,1,1
26,10,15,15,3,1
21,8,18,18,2,11
26,12,13,16,2,1
26,13,23,23,6,26
19,11,11,0,3,1
20,5,18,9,2,6
36,10,16,16,2,1
34,12,13,19,6,1
23,5,15,15,2,10
51,10,12,12,2,11
18,13,14,14,2,1
16,8,0,0,3,15
27,12,18,18,2,1
43,7,25,25,2,7
22,13,12,0,6,12
33,5,17,21,3,15
24,8,17,17,2,15
23,13,17,0,3,18
28,11,15,16,2,14
16,5,0,0,2,1
21,7,10,18,3,19
24,12,12,14,3,17
32,5,14,22,1,5
22,10,15,0,2,1
30,10,6,19,2,13
20,8,10,15,6,1
28,13,15,17,6,16
27,15,19,20,2,15
24,10,18,18,2,1
23,15,15,15,2,1
22,10,13,21,2,1
22,12,13,15,1,16
26,10,16,18,2,14
21,12,18,0,3,14
21,16,18,18,2,15
27,5,15,25,1,1
27,13,14,15,1,15
16,7,12,0,3,13
24,8,15,16,2,1
27,4,7,18,2,4
23,6,20,21,2,6
24,4,14,20,3,19
26,16,17,17,1,15
16,7,13,0,3,15
50,12,17,20,3,25
35,12,14,16,2,15
32,8,15,15,2,8
19,10,17,17,2,16
24,11,11,18,2,12
27,10,26,26,2,10
21,12,15,16,2,13
19,12,15,15,2,13
22,10,11,8,6,10
23,6,19,13,2,6
29,14,14,14,2,1
26,14,16,21,3,1
22,8,9,13,2,8
19,12,13,13,2,13
27,10,15,18,2,1
25,12,21,21,3,18
36,13,15,17,3,13
24,6,14,6,2,6
21,7,10,0,3,15
31,10,13,17,2,12
21,9,16,19,2,1
20,5,5,19,3,16
17,10,12,0,3,10
22,13,16,0,3,19
19,10,15,0,2,1
29,6,18,19,2,15
23,7,16,18,6,1
34,10,13,19,2,10
30,5,15,15,2,5
26,16,18,18,2,16
22,5,16,16,2,5
42,12,17,21,2,12
27,12,16,18,2,1
22,4,19,19,3,1
17,7,14,16,3,13
16,10,0,0,6,11
26,19,20,21,2,20
30,12,12,19,2,15
30,20,17,18,1,19
35,10,15,22,2,12
19,10,8,12,2,11
22,12,15,0,2,14
28,10,17,19,1,17
24,0,24,0,6,21
36,11,11,16,2,11
21,12,12,12,2,10
31,11,17,18,2,18
23,5,12,12,2,4
31,6,12,21,3,7
22,12,16,17,3,18
46,6,13,16,2,23
20,12,0,0,3,19
20,5,19,19,3,10
19,12,15,0,3,12
45,10,17,17,2,1
21,12,13,17,2,1
36,10,14,16,2,20
18,6,12,16,2,14
26,4,13,17,3,13
21,13,15,17,3,13
24,7,17,19,2,14
26,10,13,15,3,18
21,12,18,18,2,15
17,4,5,0,2,12
28,12,15,15,2,13
25,7,16,16,2,5
23,13,14,16,2,16
47,12,16,23,3,20
28,7,17,17,2,7
22,11,14,14,2,1
17,12,0,0,3,14
21,12,16,17,2,12
29,11,11,11,2,15
31,17,17,18,2,17
28,6,16,16,2,10
41,13,21,21,1,17
24,8,18,18,2,1
38,9,11,11,2,1
20,14,17,18,2,1
21,9,0,0,3,13
20,5,7,17,3,13
28,4,11,15,2,15
22,7,16,17,2,1
27,4,11,12,3,19
32,10,17,11,3,1
32,11,11,18,3,1
30,9,15,16,2,1
45,7,15,17,2,7
29,14,15,15,3,1
21,10,13,14,2,11
28,13,14,15,2,16
32,6,8,9,2,16
22,5,7,17,2,10
20,11,15,19,2,11
31,16,16,21,2,17
27,8,17,24,6,1
27,12,12,15,2,15
27,11,14,17,2,1
34,13,16,17,2,16
29,4,15,15,2,1
26,12,12,13,2,11
43,12,14,17,2,14
20,10,12,16,3,17
37,16,25,25,2,25
25,11,0,0,3,19
25,14,22,24,2,23
40,6,4,12,2,6
33,11,17,19,2,14
38,15,19,23,2,23
31,13,23,23,2,13
31,6,17,3,1,1
17,13,15,17,1,13
20,10,16,0,3,19
22,13,16,16,2,13
22,14,17,18,2,10
24,6,14,18,3,1
32,10,23,23,2,10
35,14,15,19,2,14
34,12,28,29,3,14
23,6,18,18,3,13
29,16,15,21,2,15
24,12,13,18,3,16
41,12,18,21,3,39
35,9,16,24,2,15
20,12,13,14,6,1
28,6,6,18,3,6
31,4,21,21,2,4
29,12,13,13,2,20
21,6,13,0,3,12
36,12,21,21,2,15
38,15,16,18,1,16
33,14,16,16,3,14
20,9,17,17,2,1
33,8,14,16,2,12
28,13,0,0,2,1
28,5,10,5,2,8
33,16,18,18,2,16
32,6,17,17,2,1
33,13,25,25,2,13
23,15,16,18,2,19
18,4,5,15,3,1
15,12,14,0,3,14
27,8,18,21,2,1
29,10,19,20,2,12
21,8,12,14,2,1
21,9,10,18,3,1
26,10,17,17,6,1
22,8,17,18,2,8
19,13,18,18,2,15
23,8,8,16,2,1
16,11,16,16,3,1
19,18,19,0,3,18
25,12,17,19,2,16
24,12,17,19,2,1
34,12,15,23,3,1
26,13,12,18,2,18
31,14,15,18,2,1
21,13,14,14,2,15
22,16,20,0,1,15
23,12,20,20,1,15
26,5,15,16,3,15
18,12,14,15,3,13
23,10,15,15,2,14
24,11,15,15,3,15
20,8,13,15,6,17
31,20,20,23,2,23
20,11,14,15,3,11
24,11,12,16,1,13
34,8,17,21,2,12
46,6,14,14,3,8
37,6,15,21,2,1
35,17,16,18,2,1
26,13,13,21,3,17
24,12,17,17,2,15
24,5,16,16,6,1
25,7,12,18,1,1
26,12,13,18,3,13
35,11,19,24,2,12
21,12,16,18,3,12
21,12,0,0,3,16
25,12,18,18,2,1
21,10,21,0,3,17
21,13,12,0,3,13
39,11,18,20,2,1
27,7,7,18,2,1
25,12,13,19,3,16
22,14,14,20,2,13
30,10,13,21,3,16
25,10,14,15,2,15
29,10,12,16,2,13
23,4,5,15,6,22
18,9,15,15,2,10
35,10,15,16,2,13
23,11,12,20,3,16
31,10,20,21,2,1
36,10,10,18,2,21
20,10,13,13,2,1
38,6,14,17,2,1
25,6,19,20,2,13
37,10,18,21,2,18
21,10,21,21,3,11
34,5,5,16,2,1
19,12,14,15,3,14
24,4,6,17,3,5
19,8,17,17,2,12
36,8,11,26,2,1
34,22,18,22,1,22
19,13,19,19,2,14
17,9,13,0,3,14
41,8,14,16,2,6
20,11,14,20,2,14
23,9,14,17,1,14
35,11,13,13,2,13
20,10,18,20,2,13
19,8,16,0,2,9
26,6,19,19,2,1
31,5,12,18,3,1
25,12,12,18,2,18
42,12,14,15,2,12
21,13,14,17,6,13
23,12,0,0,3,17
24,15,16,16,3,19
34,10,10,12,6,1
23,11,12,19,1,10
35,5,6,19,2,5
28,6,19,19,2,1
36,5,14,14,3,1
17,12,12,15,3,16
37,5,12,17,3,14
23,4,16,16,2,15
21,14,18,18,2,15
29,8,13,16,2,1
17,12,15,15,3,15
34,18,21,21,2,15
23,10,14,16,2,1
23,8,13,13,3,14
17,10,14,16,6,15
31,10,14,22,2,15
31,13,16,19,3,6
31,11,18,21,3,15
21,12,13,15,2,13
20,12,14,16,3,15
46,14,14,15,2,11
30,11,12,14,2,15
21,6,14,0,2,13
27,6,7,12,6,1
39,16,17,17,2,1
18,12,14,0,3,16
37,15,17,18,2,15
19,12,12,14,2,1
32,0,9,13,6,14
16,12,14,0,3,16
26,8,10,8,3,15
21,4,13,19,3,5
22,10,13,13,2,10
23,15,13,19,2,17
23,12,16,17,6,15
18,10,15,0,2,14
29,11,8,14,2,14
25,11,12,17,2,15
25,7,11,11,2,1
30,14,18,18,2,1
29,12,20,20,2,13
25,12,20,20,3,12
19,5,15,0,2,7
21,11,11,13,2,11
34,12,12,14,2,14
27,12,16,7,2,16
18,5,16,17,2,1
30,6,16,18,2,6
19,12,17,0,2,12
26,12,18,18,3,1
31,13,18,18,3,15
22,12,14,21,2,13
33,4,28,30,3,1
27,6,15,18,3,26
22,11,13,20,3,15
26,10,14,20,2,12
22,13,15,0,2,14
16,12,14,0,3,15
20,12,16,19,3,14
31,12,16,16,2,10
21,15,16,16,3,18
27,14,17,19,6,25
25,14,15,17,2,16
27,8,15,15,2,12
23,12,16,17,3,14
33,10,16,17,2,1
26,12,13,21,2,19
25,15,17,19,2,1
24,12,0,0,3,1
21,11,15,16,2,9
16,13,15,0,2,1
24,7,13,14,3,13
22,14,14,20,2,1
27,13,14,22,2,13
18,8,0,0,2,1
37,5,17,18,2,18
32,5,16,17,6,1
25,13,14,6,2,15
43,9,11,19,2,1
24,15,17,18,2,10
21,11,12,12,3,12
39,5,13,17,6,38
28,19,19,18,2,18
20,10,12,0,2,12
22,14,0,0,2,17
22,6,8,8,3,1
35,8,12,19,2,1
22,4,13,17,2,1
23,5,17,17,3,14
28,10,12,15,2,1
27,10,15,15,2,10
42,9,12,17,2,23
17,10,13,17,3,16
20,13,13,16,2,16
30,13,19,20,2,13
31,11,15,24,2,13
29,5,15,21,2,6
31,7,20,20,2,1
23,15,19,21,3,1
21,8,14,14,2,12
24,12,16,16,2,1
23,10,18,0,3,1
30,12,12,14,2,1
41,10,6,25,2,15
19,7,12,16,2,13
25,8,16,17,2,10
20,12,15,18,3,14
22,8,11,11,2,1
27,9,12,24,3,15
29,15,15,15,2,12
25,10,11,11,2,12
21,8,13,18,3,14
27,6,8,14,2,4
20,5,6,17,2,20
26,9,14,15,3,13
29,6,11,14,2,1
19,15,17,18,6,13
40,15,19,21,2,16
23,14,17,17,3,18
31,10,15,15,2,15
16,4,11,13,2,1
24,7,13,15,2,19
21,6,9,18,2,6
25,13,15,20,2,1
31,5,8,8,2,1
20,15,0,0,2,18
26,6,0,0,6,19
30,6,14,19,1,5
27,14,18,18,2,16
26,14,17,21,3,15
25,10,13,14,2,1
27,13,14,16,2,8
24,16,17,17,2,16
18,6,13,18,2,1
19,13,14,14,3,13
22,11,15,0,2,14
17,13,15,15,3,16
18,17,17,17,3,13
23,7,7,0,2,1
29,11,12,14,1,16
18,13,13,15,2,1
35,13,17,19,2,16
29,6,16,18,2,6
22,11,10,14,2,1
36,11,20,21,2,22
21,8,17,17,2,1
23,12,12,18,2,12
30,8,12,15,6,19
24,11,16,16,2,11
39,13,20,26,2,1
34,8,20,20,2,11
26,15,18,18,2,15
21,6,17,17,2,6
36,6,6,13,2,1
23,6,6,0,2,1
30,10,13,17,3,19
29,6,12,18,3,13
31,8,10,19,2,17
28,5,23,23,2,16
30,6,16,16,6,1
30,5,19,21,2,17
37,11,21,21,2,11
29,9,22,22,2,12
33,16,16,17,2,16
27,10,13,15,2,1
22,11,13,18,6,21
21,11,20,0,6,21
25,11,14,15,2,1
17,7,0,0,3,10
24,14,18,18,2,15
26,12,13,15,2,14
34,12,17,18,2,12
22,15,20,0,2,18
20,12,12,0,2,12
27,18,0,18,3,1
28,6,15,15,2,10
49,10,10,12,2,12
21,5,15,15,2,5
23,10,12,12,2,1
29,5,6,18,2,14
32,8,17,20,2,11
26,14,16,23,6,25
59,6,6,17,1,16
23,5,8,20,2,1
33,12,18,21,3,18
24,13,20,20,3,17
26,15,24,24,2,18
31,10,20,21,1,12
22,10,12,17,3,1
23,6,17,18,1,6
27,7,16,17,2,13
26,3,5,15,2,1
24,12,13,13,2,1
26,5,7,17,2,1
41,12,15,15,1,12
23,11,13,18,3,16
21,6,14,16,2,1
26,11,13,16,3,13
28,11,17,17,2,1
19,12,13,14,3,12
24,15,15,17,2,17
22,8,14,0,6,10
24,7,22,0,2,9
23,10,11,16,3,16
32,12,16,18,2,15
25,14,15,17,1,1
25,10,17,18,2,1
32,5,5,12,2,8
29,12,15,16,2,1
20,0,0,0,6,1
27,12,15,20,2,18
27,3,3,15,2,3
47,6,5,12,2,1
28,5,15,25,1,1
30,6,13,15,2,1
27,5,13,15,3,25
28,12,16,17,2,1
21,12,13,13,6,1
31,11,12,15,2,15
23,7,16,18,2,14
23,16,12,12,2,16
30,14,14,15,2,14
38,10,17,18,2,14
28,6,14,18,3,28
30,15,23,25,2,1
19,8,16,0,2,1
32,6,11,15,2,15
21,10,16,18,3,14
23,5,14,21,2,5
27,12,15,19,2,1
22,10,19,19,2,10
28,17,17,18,2,17
25,12,16,18,2,13
41,12,23,23,2,22
28,12,12,18,2,1
26,14,16,16,2,15
22,17,18,0,2,18
38,5,16,16,3,13
34,8,16,5,2,6
23,13,13,17,3,20
27,12,16,16,2,15
29,14,16,19,2,15
55,12,18,20,1,1
30,8,20,21,2,13
23,11,19,0,2,1
37,12,15,15,2,10
22,12,14,21,2,17
41,9,11,18,3,1
38,15,15,19,1,1
28,4,20,20,2,4
32,18,19,19,1,19
29,8,17,17,3,12
20,8,13,16,3,13
20,12,15,13,6,12
25,17,17,17,2,18
28,8,16,17,2,1
28,10,18,18,2,15
20,9,14,14,2,13
21,8,12,14,1,20
30,12,15,16,2,16
20,8,13,0,3,16
24,14,17,17,3,14
24,8,13,18,3,13
17,6,12,16,6,16
21,12,12,15,3,16
22,5,12,14,3,5
16,10,11,0,3,11
