@relation 'conjunto_de_datos_tmodulo_endiseg_web_2022-weka.filters.unsupervised.attribute.Remove-R1,3-55,58-60,62-71,73-74,76-224'

@attribute P4_1 numeric
@attribute P7_2 numeric
@attribute P7_3 numeric
@attribute P7_5 numeric
@attribute P8_1 numeric
@attribute P8_2 numeric

@data
26,13,15,16,3,19
39,16,16,19,4,?
56,13,16,20,4,?
34,9,17,17,2,1
27,13,14,15,2,13
32,12,12,17,2,17
24,15,16,18,2,17
42,10,23,24,3,15
30,5,8,18,2,15
17,4,6,16,3,13
29,5,16,19,3,1
21,11,15,15,1,13
31,12,13,15,2,13
38,8,14,17,1,8
28,10,13,19,3,1
21,5,0,0,2,12
27,13,17,18,2,15
32,5,15,15,1,13
34,11,13,18,3,27
28,8,14,18,3,1
54,11,21,23,5,?
35,8,15,17,4,?
18,7,15,15,3,7
42,5,12,13,2,1
56,15,18,21,4,?
27,11,17,17,4,?
52,12,14,22,4,?
46,12,13,21,3,21
62,12,13,15,3,18
57,12,17,0,4,?
34,14,20,23,5,?
32,12,10,15,2,13
35,11,15,17,5,?
21,13,14,14,1,14
32,11,0,0,3,18
70,6,12,19,4,?
72,14,15,21,4,?
31,5,23,23,3,19
30,3,6,19,4,?
16,9,13,0,3,13
19,7,15,18,3,14
30,12,17,18,5,?
19,11,0,0,3,18
37,12,12,17,2,14
37,12,15,27,3,1
21,18,16,16,3,21
21,6,6,16,3,19
23,7,12,16,3,17
35,14,14,15,2,15
15,4,0,0,1,4
30,10,9,16,2,1
26,6,13,16,2,11
26,20,20,20,3,20
23,12,22,23,1,22
33,14,20,20,1,20
16,13,0,0,2,15
36,13,14,15,3,18
22,10,17,18,3,17
15,12,8,0,6,13
20,13,14,15,3,14
55,16,17,17,2,21
26,15,19,19,3,18
38,12,15,15,2,12
63,18,18,25,5,?
44,11,16,20,2,13
19,11,11,17,2,14
26,5,14,19,2,1
19,10,14,19,3,15
51,11,17,21,5,?
23,10,0,0,5,?
30,9,13,18,3,16
21,16,17,15,6,18
20,15,16,0,3,18
25,10,12,18,6,16
19,5,16,19,3,12
25,16,17,17,5,?
19,8,11,14,6,11
25,10,12,17,6,13
30,11,12,18,3,25
28,10,13,13,2,10
26,5,14,17,3,17
29,16,16,17,2,16
35,12,13,22,2,17
35,10,10,23,1,1
24,5,22,0,2,1
39,5,16,20,1,33
26,6,9,13,2,8
23,9,14,19,2,1
27,17,16,19,2,20
18,0,0,0,6,16
50,5,13,13,3,16
32,15,18,21,2,18
59,13,17,28,5,?
27,12,13,16,2,15
20,15,16,0,1,18
20,10,14,0,3,14
29,6,13,18,5,?
41,20,21,22,4,?
35,17,19,19,5,?
27,3,12,15,3,5
33,12,12,16,1,15
25,13,15,17,2,15
33,8,14,18,5,?
31,11,13,17,4,?
24,6,0,0,3,23
55,10,18,20,5,?
32,8,12,17,3,15
30,5,15,18,2,1
27,6,17,19,4,?
30,15,18,18,2,15
23,12,12,13,2,1
51,8,14,28,4,?
16,3,0,0,2,16
63,10,13,17,5,?
58,14,15,22,5,?
32,5,12,8,2,6
29,7,19,19,2,7
28,12,17,23,3,15
21,16,16,19,5,?
28,12,13,14,4,?
39,11,11,11,2,11
27,12,23,23,4,?
33,7,10,21,2,1
49,13,14,23,4,?
31,16,21,21,1,1
43,12,17,29,5,?
33,12,12,17,3,21
36,12,17,20,2,1
60,14,16,18,4,?
53,12,18,27,4,?
60,13,21,23,5,?
24,8,14,17,2,1
42,4,8,12,3,1
35,12,14,15,3,24
28,11,11,19,3,19
62,12,13,24,4,?
25,14,19,19,3,16
44,12,25,27,4,?
56,8,10,16,3,30
48,20,15,25,4,?
16,14,14,16,6,1
52,12,18,20,5,?
45,11,11,14,5,?
41,14,17,30,4,?
35,12,19,22,1,30
59,7,8,9,5,?
42,14,27,27,2,11
51,5,16,16,5,?
37,13,15,24,5,?
43,9,19,21,4,?
49,12,15,16,4,?
16,9,16,16,6,9
48,6,15,18,5,?
43,12,20,23,4,?
36,12,18,32,5,?
44,10,13,13,2,15
20,5,14,16,1,19
20,12,15,16,2,1
37,11,11,20,1,15
51,11,12,17,5,?
24,8,8,19,4,?
39,8,28,28,5,?
40,14,17,22,4,?
29,5,11,14,3,11
53,0,0,0,5,?
53,7,14,14,2,1
36,8,13,22,1,8
20,4,18,18,2,1
56,15,20,22,5,?
32,11,15,27,1,11
36,13,13,14,6,35
40,8,12,16,1,1
27,14,17,13,2,15
51,12,15,30,4,?
22,9,16,18,6,20
28,13,15,17,3,27
42,16,18,22,4,?
27,11,14,14,2,6
60,12,15,17,5,?
29,18,18,19,1,18
31,7,17,18,1,17
28,6,8,19,3,15
21,10,0,0,1,13
59,15,15,15,5,?
31,11,14,19,1,1
59,13,13,17,5,?
34,11,18,28,4,?
54,12,18,23,5,?
17,9,15,9,3,16
41,5,16,19,3,1
49,11,12,19,5,?
36,12,11,14,5,?
56,5,5,10,2,17
52,8,20,20,2,8
27,13,15,18,4,?
24,6,12,0,3,15
25,9,16,19,3,22
32,8,18,18,2,1
23,10,13,15,3,18
28,12,18,18,4,?
46,9,20,0,4,?
35,10,23,25,2,13
15,6,7,0,3,14
27,5,17,18,3,22
42,6,9,15,5,?
29,6,6,22,3,10
23,13,15,20,4,?
24,18,19,0,4,?
25,14,14,19,3,14
21,9,11,0,4,?
20,6,11,0,3,1
19,8,15,15,6,1
26,6,11,13,1,10
26,10,16,20,3,1
18,10,15,0,3,18
31,12,15,15,2,9
51,16,16,17,4,?
20,12,19,19,2,16
63,4,14,15,4,?
35,9,13,19,2,17
57,11,15,18,5,?
53,12,25,25,3,45
48,10,14,22,4,?
48,15,15,16,5,?
19,12,15,0,1,15
33,4,14,21,4,?
22,9,13,16,3,9
36,11,17,17,2,11
55,10,12,17,5,?
28,15,18,20,2,11
36,18,18,18,3,18
27,5,14,16,3,5
30,15,28,26,1,24
20,6,16,0,3,19
19,14,14,15,6,18
57,18,18,34,4,?
41,8,8,14,5,?
25,12,15,18,5,?
39,12,18,20,4,?
27,7,12,14,1,12
25,8,18,18,6,8
25,9,14,18,2,11
27,12,12,13,3,16
43,10,17,25,3,1
31,10,16,17,2,10
39,12,12,12,2,1
26,12,14,14,3,17
21,12,12,20,3,20
23,8,13,18,4,?
37,6,24,24,1,6
23,12,15,18,2,1
20,14,16,18,3,16
29,5,6,29,2,1
29,11,17,17,6,16
58,15,17,20,4,?
34,9,9,17,3,17
27,18,19,22,3,18
30,15,15,18,1,21
29,15,17,0,4,?
25,17,15,15,1,17
19,11,12,15,3,12
23,16,16,18,3,11
44,7,21,21,2,1
21,15,19,19,3,20
37,15,18,25,2,11
62,5,19,19,6,3
52,12,12,19,5,?
21,13,18,18,3,19
50,12,17,22,5,?
36,11,11,18,2,19
47,12,15,24,4,?
29,8,14,14,2,15
52,14,19,21,4,?
48,17,17,22,4,?
52,13,14,19,4,?
58,8,21,22,4,?
36,10,13,17,2,1
35,11,12,19,2,1
43,4,18,21,1,39
23,18,21,21,3,18
47,15,15,18,4,?
42,12,25,30,5,?
57,15,18,20,5,?
49,10,15,16,5,?
62,12,14,15,5,?
54,12,13,25,4,?
55,18,25,19,5,?
55,15,15,24,4,?
22,11,16,20,2,12
45,17,21,35,4,?
47,9,11,15,4,?
17,12,14,0,3,15
63,18,18,0,4,?
42,0,14,16,4,?
51,13,15,21,4,?
48,7,15,19,6,40
18,13,14,0,2,15
22,18,0,0,3,18
23,12,18,18,2,11
58,12,15,29,4,?
36,13,17,18,4,?
26,8,21,0,6,20
21,14,15,15,3,20
35,10,5,5,2,15
30,7,10,18,5,?
54,15,18,18,4,?
55,13,16,19,5,?
42,12,14,21,4,?
45,14,14,30,4,?
36,14,14,19,3,30
43,8,13,16,2,10
28,13,14,20,4,?
30,15,15,16,5,?
31,13,14,18,4,?
28,13,14,19,3,20
58,14,17,22,4,?
53,10,15,16,5,?
35,12,18,28,2,15
35,5,33,33,5,?
75,12,14,16,5,?
25,10,12,16,3,16
32,5,18,21,6,1
30,12,16,17,5,?
38,11,11,15,2,13
26,13,17,18,1,17
44,6,7,14,5,?
35,13,12,10,2,17
54,7,14,17,3,1
62,17,18,20,5,?
30,12,15,15,1,22
61,14,21,21,4,?
27,4,13,17,1,1
21,12,0,0,6,21
30,5,10,21,1,11
17,14,0,0,6,1
31,13,14,17,5,?
43,12,12,23,4,?
18,15,0,0,5,?
21,4,0,0,2,1
22,7,12,12,4,?
21,9,9,16,1,16
24,13,15,18,2,1
28,13,13,13,2,12
25,13,13,0,1,22
55,14,18,19,5,?
30,11,13,17,4,?
28,16,16,17,3,26
32,12,12,21,3,20
33,11,13,16,2,19
59,5,16,18,5,?
24,6,12,19,3,1
20,17,20,0,6,20
41,6,9,9,2,1
36,13,14,15,2,1
28,12,18,22,4,?
29,20,22,22,5,?
67,17,27,28,5,?
26,12,17,20,5,?
30,9,10,18,3,24
49,13,14,16,4,?
37,7,10,17,2,1
38,17,17,25,4,?
30,12,16,22,3,24
40,5,10,14,2,1
20,14,14,15,3,1
38,5,12,23,2,15
19,13,16,17,4,?
20,19,13,0,3,18
26,5,15,16,3,9
30,11,12,21,1,1
35,13,15,16,5,?
37,14,15,24,2,1
26,12,13,19,2,20
22,12,15,17,6,15
32,9,16,21,1,20
30,6,13,13,3,16
23,11,14,16,2,10
36,12,12,15,5,?
22,4,12,18,3,15
51,9,17,18,4,?
28,13,14,16,4,?
45,5,17,18,4,?
40,5,5,5,3,1
53,16,16,18,5,?
38,13,15,18,4,?
29,11,17,17,2,15
17,10,14,15,3,13
36,8,15,5,2,8
35,10,17,22,4,?
23,12,15,16,1,12
48,13,16,17,5,?
16,6,6,15,2,8
35,10,17,18,5,?
29,9,14,16,2,11
32,12,17,17,3,15
28,6,16,20,2,1
33,14,19,24,2,1
20,12,12,14,3,18
48,4,10,30,5,?
63,8,11,11,3,11
32,6,15,16,3,17
60,8,12,18,5,?
47,10,15,15,5,?
38,17,15,26,2,17
57,12,15,18,5,?
21,10,0,0,3,20
32,12,17,17,5,?
47,12,15,25,4,?
45,8,15,24,3,26
48,13,18,27,4,?
55,11,12,18,2,15
41,7,23,24,2,17
26,11,16,10,3,10
23,12,18,0,3,20
50,12,15,25,5,?
51,9,14,20,4,?
50,14,15,18,4,?
26,12,18,18,4,?
43,12,13,19,4,?
58,12,15,18,4,?
39,12,15,15,4,?
32,12,14,14,2,15
57,13,14,22,4,?
35,12,14,12,3,20
56,5,15,20,4,?
29,15,16,24,3,26
54,14,17,21,4,?
27,12,15,15,2,1
29,10,18,18,2,15
25,13,13,21,3,22
55,13,16,24,4,?
57,13,18,25,2,24
41,11,19,19,2,11
38,10,13,13,2,11
44,12,19,22,4,?
57,12,13,13,5,?
39,11,11,22,4,?
28,10,15,16,2,1
20,11,11,0,4,?
30,12,14,18,1,1
53,9,13,18,5,?
17,6,17,0,6,15
58,15,14,14,5,?
22,5,15,19,1,15
40,15,17,0,4,?
34,9,9,16,3,18
23,12,13,18,5,?
36,12,13,18,6,16
50,12,20,25,5,?
57,14,15,24,5,?
28,10,14,17,2,19
47,17,17,0,4,?
26,8,12,13,3,12
42,12,13,15,4,?
29,9,15,19,3,22
42,7,8,20,5,?
31,14,16,20,2,18
42,12,12,25,1,15
42,9,8,24,4,?
33,7,13,18,4,?
24,5,18,0,3,8
37,12,15,18,1,16
40,8,8,17,1,17
27,15,18,24,4,?
43,4,15,18,2,14
48,11,21,22,2,23
34,5,13,18,4,?
33,10,15,18,4,?
45,25,29,36,3,30
28,14,17,17,2,1
24,7,13,17,3,20
54,12,12,16,4,?
34,6,16,21,3,20
53,11,15,20,6,40
33,11,11,20,1,20
28,15,18,18,2,1
35,13,18,21,2,15
42,5,23,24,4,?
28,14,16,18,4,?
25,12,13,17,3,13
29,11,12,18,3,13
30,6,6,16,2,10
53,4,21,14,2,4
51,15,15,25,4,?
38,16,18,19,1,16
25,15,22,24,4,?
50,11,19,21,4,?
46,13,18,29,4,?
25,5,10,17,5,?
39,6,12,17,3,6
54,15,17,20,5,?
48,9,15,40,4,?
25,12,15,19,3,18
38,17,21,26,1,1
28,13,18,22,2,23
26,11,17,18,4,?
33,6,9,18,2,1
54,11,16,18,4,?
29,12,14,18,4,?
23,11,15,20,3,16
35,14,12,25,2,17
48,12,15,18,5,?
41,11,22,23,2,11
31,12,15,17,4,?
30,12,12,18,4,?
29,12,22,23,4,?
30,12,14,18,4,?
48,11,20,21,2,1
26,13,15,18,4,?
48,14,16,18,4,?
40,11,12,19,4,?
57,14,18,0,4,?
34,20,27,27,4,?
30,14,19,20,4,?
33,12,22,30,2,22
36,18,18,20,4,?
44,13,19,24,2,20
43,14,18,20,4,?
54,12,15,23,4,?
22,10,17,0,3,15
25,10,22,23,4,?
38,8,15,18,4,?
47,5,5,17,3,21
36,13,16,20,1,18
37,15,29,29,2,1
40,13,12,12,2,1
26,10,18,20,4,?
20,11,16,19,3,19
32,12,15,15,2,15
31,0,14,14,6,27
38,12,16,16,2,15
34,12,15,17,6,24
18,12,15,17,3,15
31,13,16,19,3,19
31,14,16,16,2,1
46,0,15,21,5,?
53,12,16,16,5,?
45,16,23,25,4,?
28,16,16,18,3,18
29,12,15,15,3,22
30,12,17,21,4,?
19,6,17,0,3,1
18,13,18,18,2,1
25,7,13,22,2,12
24,14,15,18,3,1
26,15,16,17,5,?
30,5,22,23,1,22
32,14,16,16,1,15
20,10,17,17,1,15
31,6,17,20,4,?
29,15,15,16,3,23
30,12,12,14,5,?
34,16,16,16,2,16
31,7,13,16,3,1
37,16,16,22,4,?
29,6,6,11,4,?
29,12,12,27,2,16
52,13,14,15,4,?
30,12,16,18,4,?
21,5,20,20,2,1
25,8,20,24,3,19
30,10,12,18,1,10
50,16,15,16,4,?
37,13,13,22,3,16
35,12,13,17,3,24
30,12,14,14,2,6
63,5,5,19,3,9
27,9,16,21,3,17
29,13,24,0,3,1
42,12,12,19,3,27
36,11,5,19,5,?
43,12,18,21,5,?
46,21,21,21,2,18
30,10,13,19,4,?
16,11,0,0,3,14
27,9,18,20,2,1
28,10,14,16,3,14
31,15,15,21,1,21
33,5,5,17,5,?
50,6,11,16,2,1
18,15,16,0,4,?
29,6,13,13,2,6
35,16,20,33,4,?
33,10,10,21,2,1
32,11,13,19,4,?
21,14,15,15,3,17
25,10,15,16,3,15
36,11,17,25,2,1
37,14,23,23,3,14
21,11,18,18,2,16
15,11,12,0,3,13
39,13,18,18,2,18
46,10,21,28,2,27
49,5,13,14,3,7
43,10,10,18,4,?
23,18,19,0,3,19
23,15,13,16,2,17
25,11,16,19,6,1
21,10,18,18,6,16
23,9,16,17,2,17
54,12,16,18,2,12
27,13,19,19,2,15
23,12,12,17,2,22
45,6,14,21,4,?
54,18,22,25,2,22
33,12,14,17,4,?
26,9,14,14,2,12
15,6,15,0,2,6
39,12,18,21,5,?
17,0,13,0,6,16
16,3,0,0,3,1
27,6,10,15,3,16
21,12,12,20,6,21
31,6,8,17,1,5
30,11,13,19,3,22
51,6,16,17,5,?
38,7,17,18,1,13
33,13,15,9,2,1
48,14,16,21,5,?
34,16,21,21,4,?
46,18,18,19,4,?
27,14,16,20,4,?
32,10,16,19,4,?
53,10,16,18,5,?
52,13,15,18,5,?
30,12,14,22,4,?
54,14,15,25,4,?
58,12,13,13,5,?
56,12,12,19,5,?
55,17,20,20,5,?
54,9,18,21,5,?
62,8,8,19,5,?
57,12,12,13,5,?
57,15,22,22,2,12
36,11,10,10,6,11
55,14,14,23,5,?
35,10,11,9,4,?
54,12,17,22,4,?
53,12,18,26,4,?
31,12,14,19,4,?
32,11,16,15,2,1
36,5,15,25,5,?
33,12,12,18,5,?
59,0,15,17,4,?
23,9,21,0,3,23
60,12,17,29,4,?
18,0,0,0,6,14
58,12,19,20,4,?
26,13,14,15,2,13
44,12,21,25,5,?
41,12,13,20,4,?
20,10,14,0,3,15
36,10,23,28,5,?
48,17,24,26,4,?
31,12,17,19,4,?
46,10,13,20,4,?
43,14,16,19,5,?
49,15,20,0,4,?
23,10,15,17,3,14
34,15,16,17,5,?
37,8,25,28,3,1
53,10,14,14,5,?
30,14,14,18,2,1
28,5,10,19,3,1
61,0,18,18,5,?
51,0,23,25,4,?
33,12,6,21,3,20
39,5,13,18,4,?
28,12,17,21,1,21
33,14,16,18,5,?
17,13,14,15,6,14
29,4,5,15,3,1
37,8,12,14,2,1
22,6,15,20,4,?
54,17,18,19,4,?
30,17,16,19,2,18
37,12,17,25,3,32
44,10,15,21,4,?
32,13,13,17,4,?
37,18,18,18,2,18
44,0,0,16,1,1
51,12,14,24,5,?
48,14,18,26,4,?
50,12,16,16,4,?
46,11,13,13,5,?
38,12,21,34,4,?
47,12,18,22,5,?
54,11,15,18,5,?
34,18,18,22,3,18
49,15,18,18,4,?
49,8,16,20,5,?
35,10,13,14,5,?
69,12,14,15,5,?
38,10,10,15,5,?
52,19,20,22,4,?
51,12,13,15,4,?
49,17,18,20,5,?
36,11,13,19,4,?
52,13,16,17,5,?
45,12,17,21,4,?
50,6,21,27,4,?
50,11,13,18,5,?
46,15,15,22,4,?
49,9,11,21,5,?
64,12,16,26,4,?
57,12,14,18,4,?
38,10,12,17,5,?
62,12,14,15,5,?
56,6,21,21,5,?
30,15,16,17,4,?
30,12,15,19,5,?
48,11,19,28,2,1
57,11,14,17,4,?
41,14,16,26,4,?
53,11,18,18,4,?
53,11,20,21,4,?
49,12,15,27,4,?
41,10,11,11,5,?
38,15,15,17,4,?
29,7,10,15,4,?
26,7,19,20,4,?
55,17,17,18,5,?
56,8,15,18,5,?
56,8,8,20,5,?
43,15,20,20,4,?
43,7,27,33,4,?
58,14,20,21,5,?
52,11,18,21,5,?
56,12,18,15,5,?
51,10,0,0,4,?
52,7,17,25,5,?
25,8,13,17,3,24
52,6,15,17,4,?
39,10,26,26,4,?
52,8,13,19,2,1
57,12,14,22,5,?
54,14,14,19,4,?
36,8,15,20,5,?
21,12,20,20,2,13
52,11,20,43,4,?
51,12,12,20,4,?
58,15,21,22,4,?
36,15,17,25,5,?
55,10,12,17,5,?
53,11,9,25,4,?
47,15,18,0,4,?
50,12,20,22,4,?
52,11,15,22,4,?
44,7,16,16,5,?
32,9,13,17,4,?
28,12,17,20,4,?
40,12,12,15,5,?
53,9,16,15,5,?
30,7,14,18,5,?
40,15,15,19,4,?
54,14,18,32,4,?
44,14,15,22,4,?
36,10,15,22,6,12
56,16,18,18,4,?
48,13,15,18,5,?
62,12,14,20,5,?
53,12,14,0,4,?
38,10,16,23,4,?
48,7,14,18,5,?
51,11,11,15,5,?
36,6,7,22,5,?
51,12,13,21,5,?
57,12,13,17,5,?
58,12,16,21,5,?
53,16,22,25,4,?
60,12,17,17,5,?
60,14,14,18,3,28
38,9,12,17,5,?
41,5,14,26,5,?
46,6,18,18,6,1
65,16,21,25,4,?
36,8,17,17,3,20
39,12,16,19,4,?
36,12,15,20,4,?
51,12,18,20,5,?
35,10,15,18,4,?
56,18,18,22,5,?
54,11,15,18,4,?
39,8,19,24,4,?
47,15,22,22,4,?
56,14,15,21,5,?
55,20,17,23,1,38
45,10,20,0,4,?
57,17,17,30,5,?
41,5,14,21,4,?
57,14,16,18,5,?
56,9,15,18,4,?
38,12,14,16,4,?
39,9,20,20,3,39
52,15,18,19,4,?
41,12,15,23,4,?
51,13,22,39,4,?
44,11,15,27,4,?
53,12,16,21,5,?
38,15,17,21,4,?
53,12,15,16,5,?
40,18,20,23,4,?
46,15,26,27,4,?
39,9,15,21,4,?
36,4,19,23,4,?
36,12,19,20,5,?
48,13,13,21,4,?
42,10,20,25,2,8
57,12,18,41,4,?
52,6,14,22,5,?
52,12,12,22,4,?
59,14,14,14,5,?
47,11,15,16,4,?
30,9,17,23,3,20
50,5,15,15,5,?
52,12,14,20,4,?
20,7,17,0,3,13
40,12,15,29,4,?
54,12,17,19,5,?
50,10,18,21,4,?
41,8,14,15,5,?
59,14,21,30,4,?
59,14,16,24,4,?
63,14,14,17,5,?
61,13,18,18,5,?
56,6,8,12,5,?
53,10,15,23,5,?
53,10,17,20,5,?
53,13,17,28,4,?
38,12,15,21,4,?
34,8,10,18,5,?
32,14,15,18,4,?
20,13,17,17,1,13
49,13,13,26,4,?
48,19,19,22,4,?
52,9,15,19,5,?
52,5,8,20,4,?
31,14,16,16,2,9
50,8,13,22,5,?
47,8,16,16,5,?
55,15,15,17,5,?
61,10,12,17,5,?
40,12,11,24,5,?
55,9,19,20,5,?
56,12,12,21,4,?
27,5,10,19,2,1
20,8,17,18,6,19
30,9,12,17,3,8
44,15,32,33,4,?
50,16,17,18,2,18
23,12,20,20,3,17
36,14,17,17,5,?
52,9,16,17,4,?
54,10,17,20,4,?
55,8,11,18,5,?
44,3,18,18,3,37
52,11,11,13,5,?
59,13,16,16,5,?
38,13,14,19,5,?
55,14,14,16,5,?
35,12,14,21,4,?
54,12,18,28,5,?
64,15,15,18,5,?
51,10,13,18,4,?
50,6,15,20,4,?
57,20,20,23,4,?
32,10,13,21,3,15
36,4,19,19,2,12
50,12,18,19,4,?
50,12,14,15,4,?
59,8,14,17,5,?
58,12,17,22,5,?
48,15,18,23,4,?
49,8,15,18,5,?
43,15,15,8,4,?
57,16,17,17,5,?
49,8,12,17,5,?
52,8,5,25,4,?
46,15,32,32,1,30
52,15,17,18,5,?
66,10,10,15,5,?
63,15,16,18,5,?
48,12,23,24,4,?
37,12,11,14,4,?
53,8,15,20,3,1
31,11,20,21,5,?
29,8,13,15,5,?
28,4,8,17,5,?
37,13,13,28,1,20
63,12,14,17,5,?
35,10,16,19,2,15
30,11,14,15,5,?
45,17,17,18,5,?
51,16,17,35,4,?
52,18,20,23,4,?
50,12,16,19,4,?
22,6,22,6,3,6
57,12,18,20,5,?
38,12,18,28,4,?
29,6,17,17,5,?
33,12,16,17,2,1
52,11,13,19,4,?
30,14,17,19,5,?
54,12,22,28,4,?
53,14,17,25,4,?
46,7,7,17,5,?
45,12,16,20,4,?
53,8,17,17,4,?
62,14,15,18,5,?
43,12,10,14,2,1
56,13,16,33,5,?
53,13,15,28,4,?
44,13,15,20,5,?
62,14,17,20,4,?
31,6,15,23,3,20
45,13,15,15,4,?
46,11,12,27,4,?
35,11,11,14,3,16
36,8,19,23,5,?
24,10,16,18,5,?
64,17,24,25,4,?
25,9,20,20,3,1
44,15,16,26,4,?
42,6,17,18,5,?
56,11,18,18,5,?
49,12,16,18,4,?
60,8,13,17,5,?
34,12,13,17,5,?
27,6,12,18,3,10
41,16,17,22,5,?
29,17,15,27,4,?
54,9,11,20,5,?
55,12,15,23,4,?
60,7,12,30,5,?
42,11,15,21,5,?
38,15,16,16,4,?
46,15,25,29,4,?
54,14,16,0,4,?
43,4,21,21,2,10
60,14,20,26,4,?
55,15,16,18,5,?
50,5,14,18,5,?
66,12,13,22,4,?
56,14,14,18,5,?
34,10,15,28,3,27
34,13,17,24,4,?
53,12,14,15,5,?
16,0,0,0,3,15
23,13,0,0,1,19
59,13,16,17,5,?
51,13,19,30,4,?
33,17,19,19,4,?
34,14,24,24,4,?
33,13,15,21,4,?
41,14,15,30,4,?
47,10,15,28,4,?
45,18,25,26,5,?
38,8,15,21,5,?
24,11,22,22,3,15
61,8,9,9,4,?
73,7,18,18,2,1
34,13,15,17,4,?
60,12,12,17,5,?
56,11,17,27,4,?
50,6,16,17,5,?
41,14,15,15,5,?
68,14,14,17,5,?
44,6,14,18,2,1
56,13,19,23,5,?
33,13,14,16,3,10
56,12,18,19,5,?
50,0,0,0,5,?
55,17,25,25,5,?
41,15,18,18,4,?
54,14,14,27,4,?
58,11,15,20,4,?
45,11,13,21,5,?
31,18,18,24,4,?
42,15,25,25,2,25
31,12,14,20,3,23
49,12,13,18,4,?
30,12,13,20,4,?
55,8,18,26,4,?
21,14,16,16,6,16
50,11,15,20,4,?
49,12,12,18,5,?
25,7,13,19,4,?
33,11,14,21,4,?
28,13,15,21,4,?
18,12,15,17,4,?
53,7,19,24,4,?
35,12,19,25,1,12
39,14,19,20,4,?
34,11,12,21,3,33
44,12,13,14,2,12
65,14,14,17,4,?
54,15,21,22,4,?
33,15,16,15,2,15
46,12,12,19,4,?
53,11,13,17,4,?
29,9,13,15,5,?
34,10,15,19,3,1
40,12,14,16,5,?
45,13,17,19,4,?
55,10,21,23,6,15
38,12,12,22,1,25
23,9,11,16,2,14
42,11,13,18,4,?
30,17,20,21,3,1
34,6,18,24,2,1
36,8,17,25,4,?
30,16,16,19,5,?
33,13,15,27,4,?
51,10,18,19,5,?
75,16,18,18,5,?
45,12,14,12,1,1
22,10,11,14,6,14
33,12,13,13,3,13
40,12,17,20,3,33
31,10,12,21,4,?
25,10,15,16,3,15
16,11,12,0,3,14
31,12,0,0,6,20
21,12,13,0,6,13
19,12,14,16,3,13
20,12,16,14,3,12
26,14,16,17,2,1
16,12,0,0,1,1
58,10,12,22,5,?
46,17,19,22,4,?
32,17,21,22,2,17
25,16,16,16,4,?
48,8,0,8,4,?
60,14,22,24,4,?
16,12,14,0,5,?
39,12,17,22,2,16
39,11,18,27,3,1
18,15,15,0,1,15
21,8,15,15,3,16
19,12,12,15,1,14
16,7,0,0,3,13
28,8,12,18,6,12
41,8,8,25,4,?
41,8,15,21,5,?
30,14,23,23,2,13
44,11,13,15,2,15
42,17,0,0,4,?
21,12,17,0,2,19
23,8,8,0,3,20
29,10,19,23,1,1
32,12,15,18,4,?
41,0,0,0,6,1
36,15,16,19,4,?
43,5,12,19,4,?
60,14,16,18,5,?
51,12,15,33,4,?
44,10,16,19,5,?
42,16,18,18,5,?
44,18,15,32,4,?
40,12,19,20,5,?
31,13,14,14,4,?
25,6,7,15,3,11
36,10,1,19,5,?
58,12,18,19,4,?
56,5,15,17,5,?
57,10,16,18,5,?
48,15,16,16,1,1
42,7,13,19,4,?
51,8,17,17,5,?
46,12,12,17,5,?
58,12,22,22,5,?
40,10,15,19,5,?
50,7,19,23,4,?
48,12,17,19,5,?
26,10,21,0,4,?
52,17,17,16,4,?
27,8,15,20,4,?
56,12,15,20,5,?
27,9,9,20,6,23
52,9,18,27,4,?
20,7,13,0,6,14
52,9,11,15,5,?
38,12,16,18,4,?
57,13,17,21,4,?
30,4,12,17,2,3
21,8,10,0,2,1
40,11,14,17,2,11
36,7,12,12,2,1
65,14,17,20,4,?
29,10,14,15,4,?
38,5,6,17,5,?
41,6,16,19,3,39
64,12,18,30,5,?
39,15,15,15,2,1
42,11,21,23,5,?
35,18,20,22,4,?
27,15,15,18,4,?
39,10,23,23,4,?
53,10,10,15,5,?
22,15,16,16,2,15
52,11,12,16,5,?
33,4,13,20,5,?
33,8,15,16,6,8
31,13,20,20,2,1
36,10,5,20,4,?
38,7,19,25,5,?
41,15,15,19,5,?
41,8,14,15,4,?
33,13,16,17,4,?
46,13,18,19,4,?
30,10,11,16,5,?
30,5,6,16,5,?
46,14,32,32,4,?
62,8,14,17,5,?
37,12,11,11,2,13
27,11,8,8,5,?
37,15,17,21,2,20
52,12,52,17,5,?
59,12,15,20,4,?
43,15,18,23,4,?
36,12,15,21,5,?
46,11,15,21,4,?
43,5,16,18,3,1
32,10,14,19,4,?
35,10,20,21,2,1
52,7,25,25,5,?
38,7,14,17,4,?
53,6,6,23,4,?
53,15,20,30,4,?
22,11,13,16,3,15
61,15,21,22,4,?
22,8,8,17,3,20
25,10,14,17,3,25
26,13,15,15,2,17
37,9,10,19,4,?
38,10,11,14,5,?
52,10,20,0,4,?
48,14,29,29,1,1
57,12,15,18,5,?
53,8,17,21,5,?
68,17,17,19,5,?
50,23,25,27,4,?
47,11,19,23,5,?
56,9,12,17,5,?
55,21,21,22,4,?
39,14,15,22,4,?
59,13,18,20,4,?
50,23,23,30,4,?
54,18,18,21,5,?
48,12,24,15,4,?
23,12,15,16,4,?
29,12,14,23,4,?
52,10,15,20,2,6
